,0,1,2,3,4,5
9559,5.0,12.0,4.0,10.0,1.0,1.0
9560,2.0,10.0,2.0,12.0,2.0,0.0
9561,8.0,11.0,4.0,12.0,3.0,0.0
9562,0.0,12.0,8.0,11.0,8.0,1.0
9563,4.0,11.0,3.0,12.0,2.0,0.0
9564,0.0,10.0,5.0,12.0,4.0,0.0
9565,4.0,12.0,1.0,10.0,3.0,1.0
9566,6.0,11.0,3.0,12.0,2.0,0.0
9567,9.0,11.0,1.0,12.0,8.0,1.0
9568,2.0,10.0,7.0,12.0,9.0,1.0
9569,6.0,11.0,0.0,12.0,6.0,1.0
9570,7.0,10.0,1.0,12.0,7.0,0.0
9571,3.0,10.0,1.0,12.0,6.0,0.0
9572,2.0,11.0,2.0,12.0,1.0,0.0
9573,5.0,10.0,1.0,12.0,6.0,1.0
9574,2.0,10.0,1.0,12.0,4.0,0.0
9575,6.0,10.0,2.0,12.0,8.0,1.0
9576,6.0,11.0,2.0,12.0,3.0,0.0
9577,3.0,12.0,7.0,11.0,2.0,0.0
9578,8.0,11.0,5.0,12.0,3.0,1.0
9579,3.0,10.0,4.0,12.0,8.0,0.0
9580,3.0,10.0,0.0,12.0,2.0,0.0
9581,4.0,12.0,0.0,10.0,4.0,1.0
9582,8.0,12.0,9.0,11.0,0.0,0.0
9583,2.0,10.0,1.0,12.0,2.0,0.0
9584,2.0,10.0,5.0,12.0,8.0,0.0
9585,9.0,11.0,2.0,12.0,7.0,1.0
9586,0.0,12.0,2.0,11.0,1.0,0.0
9587,3.0,11.0,2.0,12.0,0.0,0.0
9588,5.0,10.0,2.0,12.0,6.0,0.0
9589,1.0,10.0,6.0,12.0,7.0,1.0
9590,1.0,10.0,4.0,12.0,5.0,1.0
9591,3.0,12.0,2.0,10.0,1.0,1.0
9592,2.0,10.0,6.0,12.0,9.0,0.0
9593,5.0,11.0,3.0,12.0,3.0,0.0
9594,0.0,10.0,5.0,12.0,5.0,1.0
9595,3.0,10.0,5.0,12.0,7.0,0.0
9596,7.0,12.0,1.0,10.0,6.0,1.0
9597,8.0,11.0,6.0,12.0,2.0,1.0
9598,2.0,10.0,5.0,12.0,7.0,1.0
9599,3.0,10.0,0.0,12.0,4.0,0.0
9600,3.0,10.0,5.0,12.0,9.0,0.0
9601,7.0,12.0,1.0,10.0,8.0,0.0
9602,9.0,11.0,3.0,12.0,5.0,0.0
9603,5.0,10.0,4.0,12.0,9.0,1.0
9604,7.0,10.0,1.0,12.0,9.0,0.0
9605,4.0,10.0,0.0,12.0,3.0,0.0
9606,4.0,10.0,1.0,12.0,3.0,0.0
9607,3.0,12.0,4.0,11.0,2.0,0.0
9608,3.0,10.0,0.0,12.0,5.0,0.0
9609,3.0,12.0,2.0,10.0,2.0,0.0
9610,4.0,11.0,4.0,12.0,1.0,0.0
9611,8.0,11.0,8.0,12.0,1.0,0.0
9612,0.0,12.0,0.0,10.0,1.0,0.0
9613,9.0,11.0,3.0,12.0,6.0,1.0
9614,1.0,10.0,5.0,12.0,7.0,0.0
9615,9.0,11.0,2.0,12.0,6.0,0.0
9616,2.0,10.0,0.0,12.0,1.0,0.0
9617,3.0,10.0,5.0,12.0,9.0,0.0
9618,0.0,10.0,9.0,12.0,9.0,1.0
9619,8.0,12.0,6.0,10.0,2.0,1.0
9620,3.0,11.0,0.0,12.0,4.0,0.0
9621,6.0,12.0,5.0,10.0,1.0,1.0
9622,7.0,11.0,0.0,12.0,8.0,0.0
9623,9.0,11.0,2.0,12.0,8.0,0.0
9624,4.0,11.0,0.0,12.0,4.0,1.0
9625,1.0,12.0,7.0,11.0,6.0,1.0
9626,8.0,12.0,8.0,11.0,1.0,0.0
9627,2.0,12.0,0.0,10.0,0.0,0.0
9628,0.0,12.0,5.0,11.0,5.0,1.0
9629,2.0,10.0,2.0,12.0,4.0,1.0
9630,9.0,12.0,5.0,10.0,4.0,1.0
9631,0.0,10.0,2.0,12.0,2.0,1.0
9632,2.0,11.0,0.0,12.0,2.0,1.0
9633,8.0,12.0,8.0,10.0,0.0,1.0
9634,5.0,10.0,2.0,12.0,8.0,0.0
9635,3.0,11.0,3.0,12.0,1.0,0.0
9636,7.0,12.0,9.0,11.0,1.0,0.0
9637,5.0,10.0,0.0,12.0,5.0,1.0
9638,1.0,12.0,0.0,10.0,1.0,1.0
9639,4.0,12.0,7.0,11.0,3.0,1.0
9640,9.0,12.0,6.0,10.0,3.0,1.0
9641,6.0,12.0,2.0,10.0,3.0,0.0
9642,5.0,10.0,0.0,12.0,7.0,0.0
9643,1.0,11.0,1.0,12.0,0.0,1.0
9644,5.0,12.0,7.0,11.0,2.0,1.0
9645,9.0,11.0,9.0,12.0,0.0,1.0
9646,5.0,11.0,1.0,12.0,3.0,0.0
9647,0.0,10.0,6.0,12.0,8.0,0.0
9648,8.0,11.0,6.0,12.0,3.0,0.0
9649,9.0,11.0,4.0,12.0,4.0,0.0
9650,7.0,12.0,7.0,10.0,0.0,1.0
9651,2.0,10.0,2.0,12.0,4.0,1.0
9652,2.0,10.0,5.0,12.0,7.0,1.0
9653,2.0,10.0,3.0,12.0,3.0,0.0
9654,8.0,11.0,7.0,12.0,1.0,1.0
9655,3.0,10.0,5.0,12.0,7.0,0.0
9656,0.0,11.0,0.0,12.0,1.0,0.0
9657,6.0,10.0,2.0,12.0,9.0,0.0
9658,3.0,11.0,1.0,12.0,3.0,0.0
9659,2.0,12.0,8.0,11.0,6.0,1.0
9660,8.0,12.0,1.0,10.0,7.0,1.0
9661,8.0,11.0,1.0,12.0,6.0,0.0
9662,2.0,10.0,0.0,12.0,2.0,1.0
9663,7.0,11.0,5.0,12.0,1.0,0.0
9664,5.0,11.0,1.0,12.0,4.0,1.0
9665,1.0,10.0,1.0,12.0,2.0,1.0
9666,8.0,10.0,1.0,12.0,8.0,0.0
9667,4.0,11.0,0.0,12.0,3.0,0.0
9668,3.0,11.0,1.0,12.0,1.0,0.0
9669,8.0,10.0,0.0,12.0,8.0,1.0
9670,1.0,10.0,8.0,12.0,9.0,1.0
9671,4.0,12.0,8.0,11.0,5.0,0.0
9672,3.0,12.0,7.0,11.0,4.0,1.0
9673,3.0,12.0,7.0,11.0,3.0,0.0
9674,9.0,12.0,1.0,10.0,8.0,1.0
9675,8.0,12.0,0.0,10.0,8.0,1.0
9676,1.0,12.0,7.0,11.0,7.0,0.0
9677,4.0,12.0,5.0,10.0,1.0,0.0
9678,9.0,11.0,9.0,12.0,1.0,0.0
9679,2.0,11.0,0.0,12.0,3.0,0.0
9680,3.0,10.0,5.0,12.0,8.0,1.0
9681,4.0,11.0,1.0,12.0,2.0,0.0
9682,8.0,11.0,0.0,12.0,8.0,1.0
9683,3.0,11.0,3.0,12.0,1.0,0.0
9684,3.0,11.0,1.0,12.0,3.0,0.0
9685,0.0,12.0,3.0,11.0,3.0,1.0
9686,4.0,10.0,2.0,12.0,6.0,1.0
9687,0.0,10.0,1.0,12.0,2.0,0.0
9688,4.0,12.0,6.0,11.0,2.0,1.0
9689,6.0,11.0,5.0,12.0,0.0,0.0
9690,5.0,11.0,2.0,12.0,4.0,0.0
9691,9.0,11.0,8.0,12.0,2.0,0.0
9692,1.0,10.0,4.0,12.0,4.0,0.0
9693,6.0,11.0,2.0,12.0,5.0,0.0
9694,4.0,11.0,4.0,12.0,1.0,0.0
9695,6.0,11.0,1.0,12.0,4.0,0.0
9696,5.0,11.0,2.0,12.0,3.0,1.0
9697,2.0,10.0,6.0,12.0,8.0,1.0
9698,1.0,10.0,2.0,12.0,4.0,0.0
9699,6.0,11.0,3.0,12.0,3.0,1.0
9700,4.0,12.0,2.0,10.0,1.0,0.0
9701,4.0,10.0,4.0,12.0,8.0,1.0
9702,4.0,10.0,1.0,12.0,5.0,1.0
9703,2.0,10.0,3.0,12.0,4.0,0.0
9704,1.0,11.0,1.0,12.0,0.0,1.0
9705,6.0,11.0,3.0,12.0,3.0,1.0
9706,3.0,10.0,3.0,12.0,7.0,0.0
9707,1.0,10.0,2.0,12.0,3.0,1.0
9708,5.0,11.0,0.0,12.0,5.0,1.0
9709,6.0,10.0,2.0,12.0,7.0,0.0
9710,0.0,11.0,0.0,12.0,0.0,1.0
9711,5.0,12.0,7.0,11.0,2.0,1.0
9712,5.0,11.0,1.0,12.0,4.0,1.0
9713,6.0,11.0,4.0,12.0,2.0,1.0
9714,7.0,12.0,5.0,10.0,4.0,0.0
9715,4.0,11.0,1.0,12.0,3.0,1.0
9716,3.0,10.0,1.0,12.0,5.0,0.0
9717,8.0,12.0,3.0,10.0,5.0,1.0
9718,3.0,12.0,3.0,11.0,1.0,0.0
9719,8.0,11.0,3.0,12.0,5.0,1.0
9720,6.0,12.0,3.0,10.0,1.0,0.0
9721,3.0,12.0,1.0,10.0,2.0,1.0
9722,5.0,12.0,9.0,11.0,4.0,1.0
9723,7.0,10.0,2.0,12.0,9.0,1.0
9724,1.0,10.0,0.0,12.0,2.0,0.0
9725,4.0,11.0,0.0,12.0,5.0,0.0
9726,9.0,12.0,8.0,10.0,1.0,1.0
9727,1.0,12.0,8.0,11.0,7.0,1.0
9728,2.0,10.0,6.0,12.0,8.0,1.0
9729,4.0,10.0,3.0,12.0,7.0,1.0
9730,1.0,12.0,0.0,11.0,0.0,0.0
9731,1.0,10.0,1.0,12.0,2.0,1.0
9732,3.0,12.0,6.0,10.0,3.0,0.0
9733,7.0,12.0,8.0,11.0,1.0,1.0
9734,7.0,12.0,6.0,10.0,3.0,0.0
9735,4.0,11.0,4.0,12.0,1.0,0.0
9736,6.0,10.0,2.0,12.0,9.0,0.0
9737,9.0,11.0,5.0,12.0,5.0,0.0
9738,3.0,10.0,5.0,12.0,8.0,1.0
9739,0.0,10.0,3.0,12.0,2.0,0.0
9740,4.0,10.0,0.0,12.0,4.0,1.0
9741,0.0,10.0,3.0,12.0,3.0,1.0
9742,2.0,11.0,0.0,12.0,1.0,0.0
9743,1.0,12.0,0.0,10.0,1.0,1.0
9744,0.0,11.0,0.0,12.0,1.0,0.0
9745,6.0,12.0,3.0,10.0,2.0,0.0
9746,3.0,12.0,4.0,11.0,1.0,1.0
9747,6.0,10.0,1.0,12.0,7.0,1.0
9748,4.0,11.0,1.0,12.0,4.0,0.0
9749,1.0,10.0,2.0,12.0,3.0,1.0
9750,1.0,10.0,5.0,12.0,6.0,1.0
9751,2.0,10.0,0.0,12.0,2.0,1.0
9752,4.0,12.0,3.0,10.0,3.0,0.0
9753,1.0,11.0,0.0,12.0,2.0,0.0
9754,8.0,11.0,1.0,12.0,7.0,1.0
9755,6.0,12.0,1.0,10.0,7.0,0.0
9756,7.0,11.0,6.0,12.0,1.0,1.0
9757,9.0,11.0,6.0,12.0,2.0,0.0
9758,0.0,10.0,4.0,12.0,4.0,1.0
9759,5.0,12.0,8.0,11.0,3.0,1.0
9760,7.0,12.0,4.0,10.0,1.0,0.0
9761,8.0,11.0,3.0,12.0,5.0,1.0
9762,7.0,11.0,2.0,12.0,4.0,0.0
9763,0.0,10.0,2.0,12.0,3.0,0.0
9764,2.0,10.0,6.0,12.0,8.0,1.0
9765,9.0,11.0,2.0,12.0,7.0,1.0
9766,0.0,10.0,2.0,12.0,2.0,1.0
9767,4.0,10.0,5.0,12.0,9.0,1.0
9768,4.0,10.0,3.0,12.0,8.0,0.0
9769,8.0,11.0,3.0,12.0,6.0,0.0
9770,4.0,12.0,1.0,10.0,2.0,0.0
9771,2.0,11.0,0.0,12.0,2.0,1.0
9772,0.0,10.0,0.0,12.0,1.0,0.0
9773,4.0,10.0,0.0,12.0,4.0,1.0
9774,1.0,10.0,5.0,12.0,7.0,0.0
9775,1.0,10.0,6.0,12.0,7.0,1.0
9776,3.0,10.0,0.0,12.0,2.0,0.0
9777,0.0,10.0,2.0,12.0,3.0,0.0
9778,4.0,11.0,3.0,12.0,1.0,1.0
9779,6.0,10.0,3.0,12.0,8.0,0.0
9780,0.0,11.0,0.0,12.0,1.0,0.0
9781,9.0,11.0,3.0,12.0,6.0,1.0
9782,2.0,10.0,0.0,12.0,3.0,0.0
9783,6.0,12.0,2.0,10.0,6.0,0.0
9784,0.0,10.0,3.0,12.0,3.0,1.0
9785,2.0,12.0,2.0,11.0,0.0,1.0
9786,3.0,12.0,4.0,11.0,1.0,1.0
9787,5.0,10.0,4.0,12.0,9.0,1.0
9788,3.0,10.0,4.0,12.0,7.0,1.0
9789,9.0,11.0,5.0,12.0,4.0,1.0
9790,5.0,12.0,3.0,10.0,2.0,1.0
9791,8.0,11.0,6.0,12.0,2.0,1.0
9792,3.0,10.0,6.0,12.0,8.0,0.0
9793,4.0,10.0,0.0,12.0,6.0,0.0
9794,9.0,11.0,9.0,12.0,0.0,1.0
9795,7.0,12.0,1.0,10.0,8.0,0.0
9796,8.0,11.0,6.0,12.0,3.0,0.0
9797,5.0,12.0,5.0,11.0,0.0,1.0
9798,7.0,11.0,3.0,12.0,4.0,1.0
9799,0.0,12.0,5.0,11.0,4.0,0.0
9800,9.0,11.0,0.0,12.0,9.0,1.0
9801,6.0,12.0,5.0,10.0,1.0,1.0
9802,2.0,12.0,3.0,11.0,1.0,1.0
9803,6.0,10.0,0.0,12.0,7.0,0.0
9804,1.0,12.0,2.0,11.0,1.0,1.0
9805,0.0,10.0,4.0,12.0,4.0,1.0
9806,0.0,12.0,5.0,11.0,5.0,1.0
9807,7.0,11.0,2.0,12.0,5.0,1.0
9808,7.0,12.0,7.0,10.0,0.0,1.0
9809,6.0,11.0,5.0,12.0,2.0,0.0
9810,9.0,11.0,7.0,12.0,2.0,1.0
9811,7.0,12.0,8.0,10.0,0.0,0.0
9812,8.0,11.0,3.0,12.0,5.0,1.0
9813,1.0,10.0,2.0,12.0,4.0,0.0
9814,7.0,11.0,3.0,12.0,5.0,0.0
9815,9.0,11.0,5.0,12.0,6.0,0.0
9816,3.0,12.0,2.0,10.0,0.0,0.0
9817,8.0,11.0,5.0,12.0,3.0,1.0
9818,1.0,11.0,1.0,12.0,1.0,0.0
9819,3.0,10.0,2.0,12.0,4.0,0.0
9820,1.0,10.0,1.0,12.0,3.0,0.0
9821,2.0,10.0,7.0,12.0,9.0,1.0
9822,8.0,12.0,1.0,10.0,7.0,1.0
9823,5.0,12.0,9.0,11.0,4.0,1.0
9824,1.0,10.0,6.0,12.0,7.0,1.0
9825,5.0,12.0,8.0,11.0,3.0,1.0
9826,9.0,11.0,2.0,12.0,6.0,0.0
9827,0.0,10.0,4.0,12.0,5.0,0.0
9828,2.0,10.0,1.0,12.0,3.0,1.0
9829,1.0,10.0,9.0,12.0,5.0,0.0
9830,7.0,12.0,3.0,10.0,5.0,0.0
9831,1.0,12.0,0.0,10.0,3.0,0.0
9832,3.0,10.0,2.0,12.0,5.0,1.0
9833,7.0,11.0,6.0,12.0,1.0,1.0
9834,9.0,11.0,0.0,12.0,9.0,1.0
9835,9.0,12.0,6.0,10.0,2.0,0.0
9836,0.0,11.0,0.0,12.0,0.0,1.0
9837,5.0,11.0,2.0,12.0,4.0,0.0
9838,0.0,10.0,2.0,12.0,2.0,1.0
9839,7.0,12.0,8.0,11.0,0.0,0.0
9840,9.0,11.0,1.0,12.0,8.0,1.0
9841,1.0,10.0,6.0,12.0,6.0,0.0
9842,4.0,11.0,0.0,12.0,3.0,0.0
9843,8.0,11.0,3.0,12.0,5.0,1.0
9844,8.0,11.0,0.0,12.0,7.0,0.0
9845,0.0,10.0,6.0,12.0,7.0,0.0
9846,1.0,12.0,7.0,11.0,6.0,1.0
9847,0.0,10.0,4.0,12.0,6.0,0.0
9848,6.0,12.0,6.0,10.0,0.0,1.0
9849,9.0,10.0,0.0,12.0,7.0,0.0
9850,4.0,10.0,4.0,12.0,7.0,0.0
9851,9.0,11.0,7.0,12.0,2.0,1.0
9852,9.0,11.0,7.0,12.0,2.0,1.0
9853,4.0,12.0,1.0,10.0,3.0,1.0
9854,3.0,11.0,0.0,12.0,3.0,1.0
9855,5.0,11.0,3.0,12.0,3.0,0.0
9856,0.0,10.0,9.0,12.0,5.0,0.0
9857,6.0,12.0,9.0,11.0,2.0,0.0
9858,6.0,12.0,6.0,10.0,0.0,1.0
9859,8.0,11.0,7.0,12.0,2.0,0.0
9860,2.0,11.0,2.0,12.0,0.0,1.0
9861,1.0,10.0,2.0,12.0,5.0,0.0
9862,0.0,10.0,9.0,12.0,9.0,1.0
9863,6.0,11.0,0.0,12.0,6.0,1.0
9864,5.0,12.0,4.0,10.0,1.0,1.0
9865,9.0,10.0,0.0,12.0,9.0,1.0
9866,0.0,12.0,0.0,10.0,0.0,1.0
9867,9.0,10.0,0.0,12.0,8.0,0.0
9868,7.0,12.0,1.0,10.0,8.0,0.0
9869,3.0,10.0,3.0,12.0,4.0,0.0
9870,2.0,12.0,1.0,10.0,3.0,0.0
9871,5.0,12.0,4.0,11.0,0.0,0.0
9872,5.0,10.0,2.0,12.0,9.0,0.0
9873,1.0,10.0,2.0,12.0,3.0,1.0
9874,8.0,12.0,1.0,10.0,7.0,1.0
9875,5.0,11.0,0.0,12.0,4.0,0.0
9876,3.0,12.0,2.0,10.0,2.0,0.0
9877,9.0,11.0,8.0,12.0,0.0,0.0
9878,1.0,12.0,3.0,11.0,1.0,0.0
9879,3.0,11.0,0.0,12.0,3.0,1.0
9880,6.0,12.0,9.0,11.0,2.0,0.0
9881,5.0,10.0,1.0,12.0,7.0,0.0
9882,7.0,12.0,6.0,11.0,3.0,0.0
9883,7.0,12.0,2.0,10.0,5.0,1.0
9884,3.0,10.0,5.0,12.0,8.0,1.0
9885,4.0,10.0,4.0,12.0,8.0,1.0
9886,8.0,11.0,8.0,12.0,0.0,1.0
9887,3.0,11.0,2.0,12.0,1.0,1.0
9888,3.0,12.0,8.0,11.0,6.0,0.0
9889,8.0,10.0,1.0,12.0,8.0,0.0
9890,7.0,11.0,1.0,12.0,6.0,1.0
9891,6.0,11.0,3.0,12.0,2.0,0.0
9892,7.0,11.0,1.0,12.0,5.0,0.0
9893,6.0,11.0,6.0,12.0,1.0,0.0
9894,3.0,11.0,2.0,12.0,2.0,0.0
9895,5.0,10.0,2.0,12.0,7.0,1.0
9896,5.0,10.0,0.0,12.0,5.0,1.0
9897,7.0,10.0,0.0,12.0,7.0,1.0
9898,0.0,10.0,8.0,12.0,8.0,1.0
9899,1.0,10.0,3.0,12.0,5.0,0.0
9900,9.0,12.0,2.0,10.0,7.0,1.0
9901,6.0,10.0,0.0,12.0,7.0,0.0
9902,2.0,12.0,7.0,11.0,5.0,1.0
9903,1.0,12.0,1.0,11.0,0.0,1.0
9904,4.0,10.0,5.0,12.0,8.0,0.0
9905,7.0,10.0,2.0,12.0,9.0,1.0
9906,5.0,12.0,3.0,10.0,2.0,1.0
9907,4.0,10.0,4.0,12.0,8.0,1.0
9908,6.0,11.0,4.0,12.0,3.0,0.0
9909,1.0,10.0,5.0,12.0,7.0,0.0
9910,0.0,10.0,7.0,12.0,6.0,0.0
9911,1.0,10.0,0.0,12.0,1.0,1.0
9912,1.0,10.0,6.0,12.0,7.0,1.0
9913,8.0,11.0,7.0,12.0,0.0,0.0
9914,4.0,10.0,4.0,12.0,8.0,1.0
9915,8.0,11.0,5.0,12.0,3.0,1.0
9916,3.0,10.0,0.0,12.0,3.0,1.0
9917,0.0,10.0,3.0,12.0,3.0,1.0
9918,9.0,11.0,6.0,12.0,3.0,1.0
9919,7.0,10.0,0.0,12.0,6.0,0.0
9920,0.0,12.0,4.0,11.0,4.0,1.0
9921,7.0,12.0,5.0,10.0,0.0,0.0
9922,4.0,11.0,0.0,12.0,4.0,1.0
9923,6.0,10.0,0.0,12.0,7.0,0.0
9924,8.0,11.0,0.0,12.0,8.0,1.0
9925,0.0,12.0,2.0,11.0,2.0,1.0
9926,5.0,11.0,0.0,12.0,5.0,1.0
9927,8.0,11.0,3.0,12.0,6.0,0.0
9928,6.0,11.0,1.0,12.0,6.0,0.0
9929,6.0,11.0,4.0,12.0,2.0,1.0
9930,5.0,10.0,2.0,12.0,7.0,1.0
9931,5.0,10.0,1.0,12.0,4.0,0.0
9932,3.0,10.0,4.0,12.0,7.0,1.0
9933,8.0,11.0,6.0,12.0,1.0,0.0
9934,3.0,11.0,0.0,12.0,4.0,0.0
9935,1.0,10.0,8.0,12.0,8.0,0.0
9936,5.0,11.0,2.0,12.0,4.0,0.0
9937,9.0,11.0,3.0,12.0,7.0,0.0
9938,4.0,10.0,3.0,12.0,7.0,1.0
9939,1.0,11.0,5.0,12.0,6.0,0.0
9940,4.0,10.0,2.0,12.0,6.0,1.0
9941,3.0,11.0,0.0,12.0,4.0,0.0
9942,7.0,10.0,2.0,12.0,9.0,1.0
9943,6.0,10.0,2.0,12.0,7.0,0.0
9944,9.0,10.0,0.0,12.0,9.0,1.0
9945,6.0,11.0,4.0,12.0,2.0,1.0
9946,3.0,10.0,5.0,12.0,6.0,0.0
9947,0.0,12.0,1.0,11.0,0.0,0.0
9948,4.0,10.0,5.0,12.0,8.0,0.0
9949,6.0,11.0,5.0,12.0,1.0,1.0
9950,5.0,12.0,1.0,10.0,4.0,1.0
9951,9.0,10.0,0.0,12.0,8.0,0.0
9952,2.0,10.0,7.0,12.0,9.0,1.0
9953,8.0,11.0,6.0,12.0,1.0,0.0
9954,0.0,12.0,8.0,11.0,8.0,1.0
9955,2.0,10.0,7.0,12.0,9.0,1.0
9956,3.0,10.0,0.0,12.0,1.0,0.0
9957,0.0,10.0,1.0,12.0,2.0,0.0
9958,1.0,10.0,2.0,12.0,3.0,1.0
9959,3.0,10.0,2.0,12.0,5.0,1.0
9960,6.0,12.0,3.0,10.0,2.0,0.0
9961,8.0,11.0,8.0,12.0,1.0,0.0
9962,1.0,11.0,1.0,12.0,1.0,0.0
9963,6.0,10.0,1.0,12.0,7.0,1.0
9964,0.0,11.0,0.0,12.0,0.0,1.0
9965,6.0,11.0,6.0,12.0,1.0,0.0
9966,1.0,10.0,8.0,12.0,8.0,0.0
9967,3.0,12.0,8.0,11.0,5.0,1.0
9968,4.0,10.0,2.0,12.0,6.0,1.0
9969,1.0,12.0,2.0,11.0,1.0,1.0
9970,0.0,12.0,0.0,11.0,0.0,1.0
9971,0.0,10.0,0.0,12.0,1.0,0.0
9972,8.0,11.0,7.0,12.0,2.0,0.0
9973,6.0,11.0,2.0,12.0,4.0,1.0
9974,6.0,11.0,5.0,12.0,0.0,0.0
9975,5.0,11.0,2.0,12.0,2.0,0.0
9976,3.0,12.0,4.0,11.0,1.0,1.0
9977,8.0,11.0,8.0,12.0,1.0,0.0
9978,7.0,10.0,2.0,12.0,8.0,0.0
9979,7.0,12.0,6.0,10.0,3.0,0.0
9980,1.0,10.0,2.0,12.0,2.0,0.0
9981,5.0,10.0,1.0,12.0,4.0,0.0
9982,0.0,10.0,1.0,12.0,0.0,0.0
9983,7.0,12.0,5.0,10.0,2.0,1.0
9984,8.0,11.0,5.0,12.0,3.0,1.0
9985,5.0,11.0,1.0,12.0,5.0,0.0
9986,2.0,12.0,2.0,10.0,0.0,1.0
9987,0.0,12.0,9.0,11.0,9.0,1.0
9988,1.0,10.0,1.0,12.0,1.0,0.0
9989,4.0,11.0,1.0,12.0,3.0,1.0
9990,3.0,11.0,3.0,12.0,1.0,0.0
9991,1.0,10.0,7.0,12.0,9.0,0.0
9992,2.0,12.0,5.0,11.0,3.0,1.0
9993,0.0,10.0,7.0,12.0,5.0,0.0
9994,3.0,10.0,3.0,12.0,6.0,1.0
9995,3.0,12.0,6.0,11.0,2.0,0.0
9996,3.0,10.0,5.0,12.0,7.0,0.0
9997,8.0,11.0,4.0,12.0,4.0,1.0
9998,1.0,10.0,1.0,12.0,2.0,1.0
9999,3.0,10.0,2.0,12.0,4.0,0.0
10000,4.0,10.0,2.0,12.0,6.0,1.0
10001,7.0,12.0,3.0,10.0,4.0,1.0
10002,5.0,10.0,1.0,12.0,4.0,0.0
10003,1.0,10.0,5.0,12.0,3.0,0.0
10004,9.0,10.0,0.0,12.0,8.0,0.0
10005,0.0,10.0,0.0,12.0,0.0,1.0
10006,0.0,10.0,6.0,12.0,8.0,0.0
10007,6.0,11.0,6.0,12.0,1.0,0.0
10008,9.0,11.0,8.0,12.0,1.0,1.0
10009,6.0,11.0,2.0,12.0,3.0,0.0
10010,0.0,10.0,6.0,12.0,6.0,1.0
10011,1.0,11.0,0.0,12.0,0.0,0.0
10012,0.0,10.0,0.0,12.0,1.0,0.0
10013,8.0,12.0,3.0,10.0,5.0,1.0
10014,3.0,11.0,3.0,12.0,0.0,1.0
10015,9.0,11.0,8.0,12.0,2.0,0.0
10016,9.0,11.0,1.0,12.0,8.0,1.0
10017,5.0,10.0,1.0,12.0,7.0,0.0
10018,0.0,10.0,1.0,12.0,1.0,1.0
10019,2.0,12.0,2.0,10.0,0.0,1.0
10020,9.0,11.0,0.0,12.0,9.0,1.0
10021,6.0,10.0,3.0,12.0,9.0,1.0
10022,4.0,11.0,2.0,12.0,3.0,0.0
10023,7.0,11.0,2.0,12.0,5.0,1.0
10024,8.0,12.0,9.0,11.0,0.0,0.0
10025,4.0,12.0,4.0,10.0,0.0,1.0
10026,4.0,10.0,0.0,12.0,5.0,0.0
10027,2.0,10.0,4.0,12.0,6.0,1.0
10028,0.0,12.0,0.0,11.0,0.0,1.0
10029,1.0,10.0,3.0,12.0,3.0,0.0
10030,9.0,12.0,1.0,10.0,8.0,1.0
10031,6.0,11.0,1.0,12.0,5.0,1.0
10032,9.0,12.0,8.0,11.0,0.0,0.0
10033,7.0,11.0,2.0,12.0,4.0,0.0
10034,4.0,10.0,4.0,12.0,9.0,0.0
10035,0.0,10.0,5.0,12.0,4.0,0.0
10036,8.0,12.0,1.0,10.0,8.0,0.0
10037,4.0,12.0,9.0,11.0,5.0,1.0
10038,4.0,10.0,1.0,12.0,6.0,0.0
10039,9.0,11.0,3.0,12.0,7.0,0.0
10040,5.0,12.0,8.0,11.0,3.0,1.0
10041,1.0,10.0,1.0,12.0,2.0,1.0
10042,6.0,11.0,3.0,12.0,2.0,0.0
10043,0.0,12.0,4.0,11.0,4.0,1.0
10044,6.0,12.0,4.0,10.0,4.0,0.0
10045,7.0,11.0,3.0,12.0,4.0,1.0
10046,3.0,12.0,8.0,11.0,5.0,1.0
10047,8.0,11.0,8.0,12.0,0.0,1.0
10048,1.0,10.0,5.0,12.0,5.0,0.0
10049,9.0,11.0,4.0,12.0,6.0,0.0
10050,2.0,10.0,4.0,12.0,7.0,0.0
10051,5.0,10.0,1.0,12.0,6.0,1.0
10052,0.0,10.0,7.0,12.0,5.0,0.0
10053,9.0,11.0,9.0,12.0,0.0,1.0
10054,0.0,10.0,7.0,12.0,6.0,0.0
10055,7.0,11.0,3.0,12.0,2.0,0.0
10056,8.0,11.0,0.0,12.0,8.0,1.0
10057,7.0,11.0,2.0,12.0,5.0,1.0
10058,8.0,10.0,1.0,12.0,8.0,0.0
10059,2.0,10.0,6.0,12.0,8.0,1.0
10060,5.0,12.0,2.0,10.0,3.0,1.0
10061,9.0,11.0,4.0,12.0,6.0,0.0
10062,4.0,11.0,3.0,12.0,1.0,1.0
10063,7.0,11.0,4.0,12.0,2.0,0.0
10064,2.0,12.0,2.0,10.0,0.0,1.0
10065,0.0,10.0,9.0,12.0,9.0,1.0
10066,2.0,12.0,4.0,11.0,3.0,0.0
10067,1.0,10.0,2.0,12.0,3.0,1.0
10068,2.0,10.0,0.0,12.0,0.0,0.0
10069,1.0,10.0,7.0,12.0,8.0,1.0
10070,9.0,11.0,8.0,12.0,1.0,1.0
10071,5.0,12.0,9.0,11.0,4.0,1.0
10072,1.0,10.0,3.0,12.0,4.0,1.0
10073,4.0,11.0,3.0,12.0,0.0,0.0
10074,9.0,11.0,4.0,12.0,6.0,0.0
10075,4.0,10.0,4.0,12.0,8.0,1.0
10076,3.0,11.0,2.0,12.0,0.0,0.0
